id,name,entityType,parkId,externalId,status,showtimes,lastUpdated,park_id,park_name,queue,operatingHours,forecast,lastUpdatedDate
c5f6c7e4-d5cd-4d71-8e02-57d8bb43b3ba,Voices of Liberty,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,80010879;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T11:15:00-05:00', 'startTime': '2026-01-31T11:15:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T12:00:00-05:00', 'startTime': '2026-01-31T12:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T12:45:00-05:00', 'startTime': '2026-01-31T12:45:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T13:30:00-05:00', 'startTime': '2026-01-31T13:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:15:00-05:00', 'startTime': '2026-01-31T14:15:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:00:00-05:00', 'startTime': '2026-01-31T15:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:45:00-05:00', 'startTime': '2026-01-31T15:45:00-05:00'}]",2026-01-31T05:26:07Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
3e5f26ee-c02d-47fd-891e-5e4479073444,"ImageWorks - The ""What If"" Labs",ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,80010144;entityType=Attraction,OPERATING,,2026-01-31T05:31:09Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,PARK,,80007838;entityType=theme-park,OPERATING,,2024-05-14T13:36:04Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,{'STANDBY': {'waitTime': None}},,,2024-05-14
66ff36de-9cb3-4d9a-b891-1665d19ffb3e,Stave Church Gallery,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,61525;entityType=Attraction,OPERATING,,2026-01-31T05:31:09Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
6f1d3b25-42c9-4e99-9dce-6c20d7a5deea,Bijutsu-kan Gallery,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,80069745;entityType=Attraction,OPERATING,,2026-01-31T05:31:09Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
4f0df9e7-d4c1-45b5-93e2-4a7bc92547b0,American Heritage Gallery,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,26421;entityType=Attraction,OPERATING,,2026-01-31T05:31:08Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
9053240b-7f7f-44fe-970b-bd7956cd5d4f,Project Tomorrow: Inventing the Wonders of the Future,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,220239;entityType=Attraction,OPERATING,,2026-01-31T05:31:08Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
3d8f8f8f-f984-4d2e-8dea-5a79432bdf05,Advanced Training Lab,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,3831;entityType=Attraction,OPERATING,,2026-01-31T05:31:08Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Operating', 'endTime': '2026-01-31T18:00:00-05:00', 'startTime': '2026-01-31T12:00:00-05:00'}]",,2026-01-31
dbf4a977-a7b5-41db-a9b7-ecad65f9aa0f,Spice Road Table,RESTAURANT,47f90d2c-e191-4239-a466-5892ef59a88b,17720675;entityType=restaurant,OPERATING,,2025-05-18T23:30:59Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2025-05-18
ea730d0c-7723-429d-89a4-9e76f053f5ac,Mariachi Cobre,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,19322758;entityType=Entertainment,CLOSED,[],2026-01-30T05:31:08Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-30
5b6475ad-4e9a-4793-b841-501aa382c9c0,Mission: SPACE,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,80010173;entityType=Attraction,CLOSED,,2026-01-31T05:31:07Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,"{'STANDBY': {'waitTime': None}, 'RETURN_TIME': {'state': 'AVAILABLE', 'returnEnd': None, 'returnStart': '2026-01-31T10:00:00-05:00'}}","[{'type': 'Early Entry', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T08:30:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
7b79e739-c540-4ea5-a4c8-f8d8bac5719b,Meet Mulan in China,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,268742;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T11:15:00-05:00', 'startTime': '2026-01-31T11:15:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T12:25:00-05:00', 'startTime': '2026-01-31T12:25:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:20:00-05:00', 'startTime': '2026-01-31T14:20:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:30:00-05:00', 'startTime': '2026-01-31T15:30:00-05:00'}]",2026-01-31T05:26:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
1f542745-cda1-4786-a536-5fff373e5964,The American Adventure,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,80010200;entityType=Attraction,OPERATING,,2026-01-31T05:31:09Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Performance Time', 'endTime': '2026-01-31T11:45:00-05:00', 'startTime': '2026-01-31T11:45:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T12:30:00-05:00', 'startTime': '2026-01-31T12:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T13:15:00-05:00', 'startTime': '2026-01-31T13:15:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:00:00-05:00', 'startTime': '2026-01-31T14:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:45:00-05:00', 'startTime': '2026-01-31T14:45:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:30:00-05:00', 'startTime': '2026-01-31T15:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T16:30:00-05:00', 'startTime': '2026-01-31T16:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T17:30:00-05:00', 'startTime': '2026-01-31T17:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T18:30:00-05:00', 'startTime': '2026-01-31T18:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T19:30:00-05:00', 'startTime': '2026-01-31T19:30:00-05:00'}]",,2026-01-31
e9c1bff6-c9c1-4275-8f3d-44226f0fdfbb,Meet Princess Aurora in France,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,15574092;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T10:45:00-05:00', 'startTime': '2026-01-31T10:45:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T11:55:00-05:00', 'startTime': '2026-01-31T11:55:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T13:50:00-05:00', 'startTime': '2026-01-31T13:50:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:00:00-05:00', 'startTime': '2026-01-31T15:00:00-05:00'}]",2026-01-31T05:26:05Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
35ed719b-f7f0-488f-8346-4fbf8055d373,Disney and Pixar Short Film Festival,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,18269694;entityType=Attraction,CLOSED,,2026-01-31T05:31:05Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,"{'STANDBY': {'waitTime': None}, 'RETURN_TIME': {'state': 'AVAILABLE', 'returnEnd': None, 'returnStart': '2026-01-31T09:00:00-05:00'}}","[{'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
41aba635-48e4-43bf-9bb1-3b811b5705d0,Rose & Crown Pub Musician,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,17490262;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T13:30:00-05:00', 'startTime': '2026-01-31T13:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:15:00-05:00', 'startTime': '2026-01-31T14:15:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T16:00:00-05:00', 'startTime': '2026-01-31T16:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T17:00:00-05:00', 'startTime': '2026-01-31T17:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T18:00:00-05:00', 'startTime': '2026-01-31T18:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T19:00:00-05:00', 'startTime': '2026-01-31T19:00:00-05:00'}]",2026-01-31T05:26:05Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
5d3bdec3-8484-4aca-b192-e9735a41a316,Meet Donald Duck in Mexico,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,387139;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T09:30:00-05:00', 'startTime': '2026-01-31T09:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T10:00:00-05:00', 'startTime': '2026-01-31T10:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T10:30:00-05:00', 'startTime': '2026-01-31T10:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T11:00:00-05:00', 'startTime': '2026-01-31T11:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T11:30:00-05:00', 'startTime': '2026-01-31T11:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T12:00:00-05:00', 'startTime': '2026-01-31T12:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T12:30:00-05:00', 'startTime': '2026-01-31T12:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:10:00-05:00', 'startTime': '2026-01-31T14:10:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:40:00-05:00', 'startTime': '2026-01-31T14:40:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:10:00-05:00', 'startTime': '2026-01-31T15:10:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:40:00-05:00', 'startTime': '2026-01-31T15:40:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T16:10:00-05:00', 'startTime': '2026-01-31T16:10:00-05:00'}]",2026-01-31T05:26:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
18c533d6-a395-4ae4-9488-80fce9c497fe,Palais du Cinéma,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,19503896;entityType=Attraction,OPERATING,,2026-01-31T05:31:08Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Early Entry', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T08:30:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
2ebce841-be26-42e3-a552-393dc995cfe8,Meet Pluto Near EPCOT Main Entrance,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,18416876;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T09:30:00-05:00', 'startTime': '2026-01-31T09:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T10:00:00-05:00', 'startTime': '2026-01-31T10:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T10:30:00-05:00', 'startTime': '2026-01-31T10:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T11:00:00-05:00', 'startTime': '2026-01-31T11:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T11:30:00-05:00', 'startTime': '2026-01-31T11:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T12:00:00-05:00', 'startTime': '2026-01-31T12:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T13:45:00-05:00', 'startTime': '2026-01-31T13:45:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:15:00-05:00', 'startTime': '2026-01-31T14:15:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:45:00-05:00', 'startTime': '2026-01-31T14:45:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:15:00-05:00', 'startTime': '2026-01-31T15:15:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:45:00-05:00', 'startTime': '2026-01-31T15:45:00-05:00'}]",2026-01-31T05:26:05Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
8e1a9a60-9311-4f79-b6a8-1b5172e4f7c9,Entertainment at Germany Gazebo,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,19242311;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T12:40:00-05:00', 'startTime': '2026-01-31T12:40:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T13:30:00-05:00', 'startTime': '2026-01-31T13:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:35:00-05:00', 'startTime': '2026-01-31T14:35:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:55:00-05:00', 'startTime': '2026-01-31T15:55:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T17:00:00-05:00', 'startTime': '2026-01-31T17:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T18:05:00-05:00', 'startTime': '2026-01-31T18:05:00-05:00'}]",2026-01-31T05:26:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
1e735ffb-4868-47f1-b2cd-2ac1156cd5f0,Remy's Ratatouille Adventure,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,19497835;entityType=Attraction,CLOSED,,2026-01-31T05:31:05Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,"{'STANDBY': {'waitTime': None}, 'RETURN_TIME': {'state': 'AVAILABLE', 'returnEnd': None, 'returnStart': '2026-01-31T17:50:00-05:00'}, 'SINGLE_RIDER': {'waitTime': None}}","[{'type': 'Early Entry', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T08:30:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
95ab66f4-4e47-4f76-875f-45ae70831e2f,GEO-82,RESTAURANT,47f90d2c-e191-4239-a466-5892ef59a88b,412297708;entityType=restaurant,OPERATING,,2025-07-16T14:04:39Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2025-07-16
e48629ab-939f-4fe0-9e6a-6ad29b8added,Command Performance,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,411702927;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T15:00:00-05:00', 'startTime': '2026-01-31T15:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T16:15:00-05:00', 'startTime': '2026-01-31T16:15:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T17:30:00-05:00', 'startTime': '2026-01-31T17:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T19:00:00-05:00', 'startTime': '2026-01-31T19:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T20:00:00-05:00', 'startTime': '2026-01-31T20:00:00-05:00'}]",2026-01-31T05:26:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
7969166f-feef-4350-b26e-6a6c745528f4,SeaBase Aquarium,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,80010184;entityType=Attraction,OPERATING,,2026-01-31T05:31:09Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Early Entry', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T08:30:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
81b15dfd-cf6a-466f-be59-3dd65d2a2807,Soarin' Around the World,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,20194;entityType=Attraction,CLOSED,,2026-01-31T05:46:03Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,"{'STANDBY': {'waitTime': None}, 'RETURN_TIME': {'state': 'AVAILABLE', 'returnEnd': None, 'returnStart': '2026-01-31T13:35:00-05:00'}}","[{'type': 'Early Entry', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T08:30:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
5b7cf10a-763b-45ba-9049-87140270826f,La Hacienda de San Angel,RESTAURANT,47f90d2c-e191-4239-a466-5892ef59a88b,15525573;entityType=restaurant,OPERATING,,2026-01-31T01:02:45Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,{'STANDBY': {'waitTime': None}},,,2026-01-31
15041177-f4eb-4a2f-ba20-a143134e9694,Candlelight Processional at EPCOT International Festival of the Holidays,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,70684;entityType=Entertainment,CLOSED,[],2025-12-31T05:16:13Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2025-12-31
8f353879-d6ac-4211-9352-4029efb47c18,Living with the Land,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,80010161;entityType=Attraction,CLOSED,,2026-01-31T05:31:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,"{'STANDBY': {'waitTime': None}, 'RETURN_TIME': {'state': 'AVAILABLE', 'returnEnd': None, 'returnStart': '2026-01-31T09:35:00-05:00'}}","[{'type': 'Early Entry', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T08:30:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
37ae57c5-feaf-4e47-8f27-4b385be200f0,Test Track,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,80010199;entityType=Attraction,CLOSED,,2026-01-31T05:31:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,"{'STANDBY': {'waitTime': None}, 'RETURN_TIME': {'state': 'AVAILABLE', 'returnEnd': None, 'returnStart': '2026-01-31T19:40:00-05:00'}, 'SINGLE_RIDER': {'waitTime': None}}","[{'type': 'Early Entry', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T08:30:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
3206e3a6-cbc3-4960-9700-163764bc47d6,Le Cellier Steakhouse,RESTAURANT,47f90d2c-e191-4239-a466-5892ef59a88b,90001798;entityType=restaurant,OPERATING,,2026-01-30T21:56:04Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,{'STANDBY': {'waitTime': None}},,,2026-01-30
fb076275-0570-4d62-b2a9-4d6515130fa3,The Seas with Nemo & Friends,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,107785;entityType=Attraction,CLOSED,,2026-01-31T05:31:05Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,"{'STANDBY': {'waitTime': None}, 'RETURN_TIME': {'state': 'AVAILABLE', 'returnEnd': None, 'returnStart': '2026-01-31T09:25:00-05:00'}}","[{'type': 'Early Entry', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T08:30:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
a70b81bf-2934-433c-9723-afb2f24112bf,Meet Figment Inside ImageWorks,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,411994369;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T12:30:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:45:00-05:00', 'startTime': '2026-01-31T13:45:00-05:00'}]",2026-01-31T05:26:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
e3549451-b284-453d-9c31-e3b1207abd79,Guardians of the Galaxy: Cosmic Rewind,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,411499845;entityType=Attraction,CLOSED,,2026-01-31T05:31:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,"{'STANDBY': {'waitTime': None}, 'PAID_RETURN_TIME': {'price': {'amount': 1900, 'currency': 'USD', 'formatted': '$19.00'}, 'state': 'FINISHED', 'returnEnd': None, 'returnStart': None}}","[{'type': 'Early Entry', 'endTime': '2026-01-31T09:00:00-05:00', 'startTime': '2026-01-31T08:30:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
57acb522-a6fc-4aa4-a80e-21f21f317250,Turtle Talk With Crush,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,62992;entityType=Attraction,CLOSED,,2026-01-31T05:46:03Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,"{'STANDBY': {'waitTime': None}, 'RETURN_TIME': {'state': 'AVAILABLE', 'returnEnd': None, 'returnStart': '2026-01-31T10:20:00-05:00'}}","[{'type': 'Operating', 'endTime': '2026-01-31T20:40:00-05:00', 'startTime': '2026-01-31T09:40:00-05:00'}]",,2026-01-31
07dbeaea-85fa-45f2-872f-02f9e7510419,Gallery of Arts and History,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,80010137;entityType=Attraction,OPERATING,,2026-01-31T05:31:09Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,"[{'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
482169b9-2889-4747-8aef-f9d13a37d940,Awesome Planet,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,19473173;entityType=Attraction,CLOSED,,2026-01-31T05:31:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,{'STANDBY': {'waitTime': None}},"[{'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
00666fe9-7774-4b53-9fb7-3d333f8aa503,Impressions de France,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,80010145;entityType=Attraction,CLOSED,,2026-01-31T05:31:05Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,{'STANDBY': {'waitTime': None}},"[{'type': 'Operating', 'endTime': '2026-01-31T09:30:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}, {'type': 'Operating', 'endTime': '2026-01-31T20:45:00-05:00', 'startTime': '2026-01-31T19:00:00-05:00'}]",,2026-01-31
83fed9d1-c25f-497c-ab8e-21e4dd7ce655,Sergio,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,80010873;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T11:50:00-05:00', 'startTime': '2026-01-31T11:50:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T12:35:00-05:00', 'startTime': '2026-01-31T12:35:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T13:20:00-05:00', 'startTime': '2026-01-31T13:20:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:15:00-05:00', 'startTime': '2026-01-31T14:15:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:10:00-05:00', 'startTime': '2026-01-31T15:10:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T15:55:00-05:00', 'startTime': '2026-01-31T15:55:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T16:40:00-05:00', 'startTime': '2026-01-31T16:40:00-05:00'}]",2026-01-31T05:26:07Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
8d7ccdb1-a22b-4e26-8dc8-65b1938ed5f0,Frozen Ever After,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,18375495;entityType=Attraction,REFURBISHMENT,,2026-01-31T02:01:03Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,{'STANDBY': {'waitTime': None}},[],,2026-01-31
3beaa9a5-6404-4446-bfd1-e0d0eea65e85,JAMMitors,SHOW,47f90d2c-e191-4239-a466-5892ef59a88b,13507;entityType=Entertainment,OPERATING,"[{'type': 'Performance Time', 'endTime': '2026-01-31T09:30:00-05:00', 'startTime': '2026-01-31T09:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T10:30:00-05:00', 'startTime': '2026-01-31T10:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T11:30:00-05:00', 'startTime': '2026-01-31T11:30:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T12:55:00-05:00', 'startTime': '2026-01-31T12:55:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T13:55:00-05:00', 'startTime': '2026-01-31T13:55:00-05:00'}, {'type': 'Performance Time', 'endTime': '2026-01-31T14:55:00-05:00', 'startTime': '2026-01-31T14:55:00-05:00'}]",2026-01-31T05:26:05Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,,,,2026-01-31
22f48b73-01df-460e-8969-9eb2b4ae836c,Gran Fiesta Tour Starring The Three Caballeros,ATTRACTION,47f90d2c-e191-4239-a466-5892ef59a88b,207395;entityType=Attraction,CLOSED,,2026-01-31T05:31:06Z,47f90d2c-e191-4239-a466-5892ef59a88b,EPCOT,{'STANDBY': {'waitTime': None}},"[{'type': 'Operating', 'endTime': '2026-01-31T21:00:00-05:00', 'startTime': '2026-01-31T09:00:00-05:00'}]",,2026-01-31
